date,store_id,region,store_type,walkability_score,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in,day_of_week,is_weekend,is_holiday,week_start,revenue,gross_margin,is_promoted,trailing_28d_units,trailing_28d_margin,baseline_units,baseline_margin
2025-11-14,S010,Seattle,urban_core,59.0,tea,29,4.95,4.95,1.25,0.0,54.7,0.158,Friday,0,0,2025-11-10,143.55,107.3,0,38.857142857142854,141.71535714285716,38.857142857142854,141.71535714285716
2025-11-15,S010,Seattle,urban_core,59.0,tea,44,4.95,4.95,1.25,0.0,36.2,0.207,Saturday,1,0,2025-11-10,217.8,162.8,0,38.892857142857146,141.8475,38.892857142857146,141.8475
2025-11-16,S010,Seattle,urban_core,59.0,tea,32,4.95,4.95,1.25,0.0,41.5,0.025,Sunday,1,0,2025-11-10,158.4,118.4,0,38.92857142857143,141.97964285714286,38.92857142857143,141.97964285714286
2025-11-17,S010,Seattle,urban_core,59.0,tea,40,4.95,4.95,1.25,0.0,44.0,0.096,Monday,0,0,2025-11-17,198.0,148.0,0,38.964285714285715,142.11178571428573,38.964285714285715,142.11178571428573
2025-11-18,S010,Seattle,urban_core,59.0,tea,51,4.95,4.95,1.25,0.0,47.3,0.0,Tuesday,0,0,2025-11-17,252.45,188.7,0,39.0,142.24392857142857,39.0,142.24392857142857
2025-11-19,S010,Seattle,urban_core,59.0,tea,36,4.95,4.95,1.25,0.0,43.0,0.0,Wednesday,0,0,2025-11-17,178.2,133.2,0,38.964285714285715,142.11178571428573,38.964285714285715,142.11178571428573
2025-11-20,S010,Seattle,urban_core,59.0,tea,50,4.95,4.95,1.25,0.0,48.2,0.051,Thursday,0,0,2025-11-17,247.5,185.0,0,39.07142857142857,142.50821428571427,39.07142857142857,142.50821428571427
2025-11-21,S010,Seattle,urban_core,59.0,tea,48,4.21,4.95,1.25,0.15,49.8,0.0,Friday,0,0,2025-11-17,202.08,142.08,1,39.142857142857146,144.04107142857143,39.142857142857146,144.04107142857143
2025-11-22,S010,Seattle,urban_core,59.0,tea,56,4.21,4.95,1.25,0.15,43.5,0.012,Saturday,1,0,2025-11-17,235.76,165.76,1,39.82142857142857,145.28321428571428,39.82142857142857,145.28321428571428
2025-11-23,S010,Seattle,urban_core,59.0,tea,50,4.21,4.95,1.25,0.15,32.3,0.07,Sunday,1,0,2025-11-17,210.5,148.0,1,40.67857142857143,146.97464285714287,40.67857142857143,146.97464285714287
2025-11-24,S010,Seattle,urban_core,59.0,tea,61,4.21,4.95,1.25,0.15,41.2,0.05,Monday,0,0,2025-11-24,256.81,180.56,1,41.035714285714285,146.97464285714287,41.035714285714285,146.97464285714287
2025-11-25,S010,Seattle,urban_core,59.0,tea,39,4.95,4.95,1.25,0.0,41.9,0.0,Tuesday,0,0,2025-11-24,193.05,144.3,0,42.142857142857146,149.45892857142857,42.142857142857146,149.45892857142857
2025-11-26,S010,Seattle,urban_core,59.0,tea,37,4.95,4.95,1.25,0.0,55.5,0.166,Wednesday,0,0,2025-11-24,183.15,136.9,0,42.25,149.85535714285714,42.25,149.85535714285714
2025-11-27,S010,Seattle,urban_core,59.0,tea,30,4.95,4.95,1.25,0.0,42.9,0.101,Thursday,0,1,2025-11-24,148.5,111.0,0,42.142857142857146,149.45892857142857,42.142857142857146,149.45892857142857
2025-11-28,S010,Seattle,urban_core,59.0,tea,43,4.95,4.95,1.25,0.0,39.1,0.011,Friday,0,0,2025-11-24,212.85,159.1,0,41.75,148.00535714285712,41.75,148.00535714285712
2025-11-29,S010,Seattle,urban_core,59.0,tea,49,4.95,4.95,1.25,0.0,50.7,0.0,Saturday,1,0,2025-11-24,242.55,181.3,0,41.714285714285715,147.87321428571428,41.714285714285715,147.87321428571428
2025-11-30,S010,Seattle,urban_core,59.0,tea,53,4.95,4.95,1.25,0.0,36.4,0.035,Sunday,1,0,2025-11-24,262.35,196.1,0,42.142857142857146,149.45892857142857,42.142857142857146,149.45892857142857
2025-12-01,S010,Seattle,urban_core,59.0,tea,33,4.95,4.95,1.25,0.0,42.7,0.061,Monday,0,0,2025-12-01,163.35,122.1,0,42.642857142857146,151.30892857142857,42.642857142857146,151.30892857142857
2025-12-02,S010,Seattle,urban_core,59.0,tea,42,4.95,4.95,1.25,0.0,39.5,0.0,Tuesday,0,0,2025-12-01,207.9,155.4,0,42.75,151.70535714285714,42.75,151.70535714285714
2025-12-03,S010,Seattle,urban_core,59.0,tea,42,4.95,4.95,1.25,0.0,53.0,0.268,Wednesday,0,0,2025-12-01,207.9,155.4,0,42.535714285714285,150.9125,42.535714285714285,150.9125
2025-12-04,S010,Seattle,urban_core,59.0,tea,48,4.95,4.95,1.25,0.0,29.8,0.006,Thursday,0,0,2025-12-01,237.6,177.6,0,42.67857142857143,151.44107142857143,42.67857142857143,151.44107142857143
2025-12-05,S010,Seattle,urban_core,59.0,tea,51,4.95,4.95,1.25,0.0,36.4,0.0,Friday,0,0,2025-12-01,252.45,188.7,0,42.785714285714285,152.625,42.785714285714285,152.625
2025-12-06,S010,Seattle,urban_core,59.0,tea,54,4.95,4.95,1.25,0.0,47.3,0.03,Saturday,1,0,2025-12-01,267.3,199.8,0,42.714285714285715,152.3607142857143,42.714285714285715,152.3607142857143
2025-12-07,S010,Seattle,urban_core,59.0,tea,42,4.95,4.95,1.25,0.0,47.3,0.069,Sunday,1,0,2025-12-01,207.9,155.4,0,42.785714285714285,152.625,42.785714285714285,152.625
2025-12-08,S010,Seattle,urban_core,59.0,tea,51,4.95,4.95,1.25,0.0,39.3,0.0,Monday,0,0,2025-12-08,252.45,188.7,0,42.714285714285715,152.3607142857143,42.714285714285715,152.3607142857143
2025-12-09,S010,Seattle,urban_core,59.0,tea,44,4.95,4.95,1.25,0.0,38.6,0.345,Tuesday,0,0,2025-12-08,217.8,162.8,0,43.642857142857146,155.79642857142858,43.642857142857146,155.79642857142858
2025-12-10,S010,Seattle,urban_core,59.0,tea,38,4.95,4.95,1.25,0.0,42.8,0.0,Wednesday,0,0,2025-12-08,188.1,140.6,0,43.964285714285715,156.9857142857143,43.964285714285715,156.9857142857143
2025-12-11,S010,Seattle,urban_core,59.0,tea,61,4.46,4.95,1.25,0.1,40.1,0.003,Thursday,0,0,2025-12-08,272.06,195.81,1,43.82142857142857,156.45714285714286,43.82142857142857,156.45714285714286
2025-12-12,S010,Seattle,urban_core,59.0,tea,45,4.95,4.95,1.25,0.0,38.1,0.0,Friday,0,0,2025-12-08,222.75,166.5,0,44.785714285714285,158.9575,44.785714285714285,158.9575
2025-12-13,S010,Seattle,urban_core,59.0,tea,35,4.95,4.95,1.25,0.0,43.9,0.016,Saturday,1,0,2025-12-08,173.25,129.5,0,45.357142857142854,161.0717857142857,45.357142857142854,161.0717857142857
2025-12-14,S010,Seattle,urban_core,59.0,tea,47,4.95,4.95,1.25,0.0,37.6,0.161,Sunday,1,0,2025-12-08,232.65,173.9,0,45.035714285714285,159.8825,45.035714285714285,159.8825
2025-12-15,S010,Seattle,urban_core,59.0,tea,47,4.95,4.95,1.25,0.0,33.6,0.0,Monday,0,0,2025-12-15,232.65,173.9,0,45.57142857142857,161.86464285714285,45.57142857142857,161.86464285714285
2025-12-16,S010,Seattle,urban_core,59.0,tea,32,4.95,4.95,1.25,0.0,39.3,0.058,Tuesday,0,0,2025-12-15,158.4,118.4,0,45.82142857142857,162.78964285714284,45.82142857142857,162.78964285714284
2025-12-17,S010,Seattle,urban_core,59.0,tea,47,4.95,4.95,1.25,0.0,36.7,0.0,Wednesday,0,0,2025-12-15,232.65,173.9,0,45.142857142857146,160.2789285714286,45.142857142857146,160.2789285714286
2025-12-18,S010,Seattle,urban_core,59.0,tea,53,4.95,4.95,1.25,0.0,29.4,0.18,Thursday,0,0,2025-12-15,262.35,196.1,0,45.535714285714285,161.73250000000002,45.535714285714285,161.73250000000002
2025-12-19,S010,Seattle,urban_core,59.0,tea,47,4.95,4.95,1.25,0.0,39.9,0.14,Friday,0,0,2025-12-15,232.65,173.9,0,45.642857142857146,162.12892857142856,45.642857142857146,162.12892857142856
2025-12-20,S010,Seattle,urban_core,59.0,tea,28,4.95,4.95,1.25,0.0,35.3,0.053,Saturday,1,0,2025-12-15,138.6,103.6,0,45.607142857142854,163.26535714285714,45.607142857142854,163.26535714285714
2025-12-21,S010,Seattle,urban_core,59.0,tea,53,4.95,4.95,1.25,0.0,30.9,0.174,Sunday,1,0,2025-12-15,262.35,196.1,0,44.607142857142854,161.04535714285717,44.607142857142854,161.04535714285717
2025-12-22,S010,Seattle,urban_core,59.0,tea,49,4.95,4.95,1.25,0.0,43.4,0.118,Monday,0,0,2025-12-22,242.55,181.3,0,44.714285714285715,162.76321428571427,44.714285714285715,162.76321428571427
2025-12-23,S010,Seattle,urban_core,59.0,tea,35,4.95,4.95,1.25,0.0,33.9,0.014,Tuesday,0,0,2025-12-22,173.25,129.5,0,44.285714285714285,162.78964285714284,44.285714285714285,162.78964285714284
2025-12-24,S010,Seattle,urban_core,59.0,tea,27,4.95,4.95,1.25,0.0,42.3,0.042,Wednesday,0,0,2025-12-22,133.65,99.9,0,44.142857142857146,162.26107142857146,44.142857142857146,162.26107142857146
2025-12-25,S010,Seattle,urban_core,59.0,tea,46,4.95,4.95,1.25,0.0,44.9,0.0,Thursday,0,1,2025-12-22,227.7,170.2,0,43.785714285714285,160.93964285714287,43.785714285714285,160.93964285714287
2025-12-26,S010,Seattle,urban_core,59.0,tea,40,4.95,4.95,1.25,0.0,37.8,0.036,Friday,0,0,2025-12-22,198.0,148.0,0,44.357142857142854,163.05392857142857,44.357142857142854,163.05392857142857
2025-12-27,S010,Seattle,urban_core,59.0,tea,48,4.95,4.95,1.25,0.0,27.4,0.08,Saturday,1,0,2025-12-22,237.6,177.6,0,44.25,162.6575,44.25,162.6575
2025-12-28,S010,Seattle,urban_core,59.0,tea,44,4.95,4.95,1.25,0.0,39.4,0.0,Sunday,1,0,2025-12-22,217.8,162.8,0,44.214285714285715,162.52535714285713,44.214285714285715,162.52535714285713
2025-12-29,S010,Seattle,urban_core,59.0,tea,44,4.95,4.95,1.25,0.0,34.7,0.0,Monday,0,0,2025-12-29,217.8,162.8,0,43.892857142857146,161.33607142857142,43.892857142857146,161.33607142857142
2025-12-30,S010,Seattle,urban_core,59.0,tea,33,4.95,4.95,1.25,0.0,30.9,0.0,Tuesday,0,0,2025-12-29,163.35,122.1,0,44.285714285714285,162.78964285714284,44.285714285714285,162.78964285714284
2025-12-31,S010,Seattle,urban_core,59.0,tea,39,4.95,4.95,1.25,0.0,45.6,0.0,Wednesday,0,0,2025-12-29,193.05,144.3,0,43.964285714285715,161.60035714285715,43.964285714285715,161.60035714285715
2025-01-01,S010,Seattle,urban_core,59.0,whole_bean,7,14.95,14.95,6.25,0.0,36.2,0.081,Wednesday,0,1,2024-12-30,104.65,60.9,0,,,7.0,60.9
2025-01-02,S010,Seattle,urban_core,59.0,whole_bean,12,14.95,14.95,6.25,0.0,34.0,0.117,Thursday,0,0,2024-12-30,179.4,104.4,0,7.0,60.9,7.0,60.9
2025-01-03,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,36.8,0.0,Friday,0,0,2024-12-30,239.2,139.2,0,9.5,82.65,9.5,82.65
2025-01-04,S010,Seattle,urban_core,59.0,whole_bean,30,13.46,14.95,6.25,0.1,42.5,0.0,Saturday,1,0,2024-12-30,403.8,216.3,1,11.666666666666666,101.5,11.666666666666666,101.5
2025-01-05,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,32.0,0.156,Sunday,1,0,2024-12-30,224.25,130.5,0,16.25,130.2,16.25,130.2
2025-01-06,S010,Seattle,urban_core,59.0,whole_bean,8,14.95,14.95,6.25,0.0,42.6,0.195,Monday,0,0,2025-01-06,119.6,69.6,0,16.0,130.26,16.0,130.26
2025-01-07,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,35.7,0.036,Tuesday,0,0,2025-01-06,239.2,139.2,0,14.666666666666666,120.14999999999999,14.666666666666666,120.14999999999999
2025-01-08,S010,Seattle,urban_core,59.0,whole_bean,21,14.95,14.95,6.25,0.0,32.3,0.031,Wednesday,0,0,2025-01-06,313.95,182.7,0,14.857142857142858,122.87142857142858,14.857142857142858,122.87142857142858
2025-01-09,S010,Seattle,urban_core,59.0,whole_bean,13,14.95,14.95,6.25,0.0,47.5,0.0,Thursday,0,0,2025-01-06,194.35,113.1,0,15.625,130.35,15.625,130.35
2025-01-10,S010,Seattle,urban_core,59.0,whole_bean,12,14.95,14.95,6.25,0.0,27.7,0.011,Friday,0,0,2025-01-06,179.4,104.4,0,15.333333333333334,128.4333333333333,15.333333333333334,128.4333333333333
2025-01-11,S010,Seattle,urban_core,59.0,whole_bean,21,14.95,14.95,6.25,0.0,24.9,0.184,Saturday,1,0,2025-01-06,313.95,182.7,0,15.0,126.03,15.0,126.03
2025-01-12,S010,Seattle,urban_core,59.0,whole_bean,21,14.95,14.95,6.25,0.0,31.8,0.0,Sunday,1,0,2025-01-06,313.95,182.7,0,15.545454545454545,131.1818181818182,15.545454545454545,131.1818181818182
2025-01-13,S010,Seattle,urban_core,59.0,whole_bean,13,14.95,14.95,6.25,0.0,48.9,0.01,Monday,0,0,2025-01-13,194.35,113.1,0,16.0,135.475,16.0,135.475
2025-01-14,S010,Seattle,urban_core,59.0,whole_bean,14,14.95,14.95,6.25,0.0,35.7,0.169,Tuesday,0,0,2025-01-13,209.3,121.8,0,15.76923076923077,133.75384615384615,15.76923076923077,133.75384615384615
2025-01-15,S010,Seattle,urban_core,59.0,whole_bean,13,14.95,14.95,6.25,0.0,27.7,0.388,Wednesday,0,0,2025-01-13,194.35,113.1,0,15.642857142857142,132.9,15.642857142857142,132.9
2025-01-16,S010,Seattle,urban_core,59.0,whole_bean,8,14.95,14.95,6.25,0.0,44.3,0.0,Thursday,0,0,2025-01-13,119.6,69.6,0,15.466666666666667,131.58,15.466666666666667,131.58
2025-01-17,S010,Seattle,urban_core,59.0,whole_bean,14,14.95,14.95,6.25,0.0,53.8,0.0,Friday,0,0,2025-01-13,209.3,121.8,0,15.0,127.70625,15.0,127.70625
2025-01-18,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,26.1,0.099,Saturday,1,0,2025-01-13,239.2,139.2,0,14.941176470588236,127.35882352941177,14.941176470588236,127.35882352941177
2025-01-19,S010,Seattle,urban_core,59.0,whole_bean,28,14.95,14.95,6.25,0.0,43.0,0.0,Sunday,1,0,2025-01-13,418.6,243.6,0,15.0,128.01666666666665,15.0,128.01666666666665
2025-01-20,S010,Seattle,urban_core,59.0,whole_bean,11,14.95,14.95,6.25,0.0,30.0,0.006,Monday,0,0,2025-01-20,164.45,95.7,0,15.68421052631579,134.1,15.68421052631579,134.1
2025-01-21,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,33.5,0.0,Tuesday,0,0,2025-01-20,239.2,139.2,0,15.45,132.18,15.45,132.18
2025-01-22,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,39.6,0.02,Wednesday,0,0,2025-01-20,254.15,147.9,0,15.476190476190476,132.5142857142857,15.476190476190476,132.5142857142857
2025-01-23,S010,Seattle,urban_core,59.0,whole_bean,14,14.95,14.95,6.25,0.0,29.3,0.0,Thursday,0,0,2025-01-20,209.3,121.8,0,15.545454545454545,133.21363636363637,15.545454545454545,133.21363636363637
2025-01-24,S010,Seattle,urban_core,59.0,whole_bean,11,14.95,14.95,6.25,0.0,40.4,0.0,Friday,0,0,2025-01-20,164.45,95.7,0,15.478260869565217,132.7173913043478,15.478260869565217,132.7173913043478
2025-01-25,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,42.1,0.141,Saturday,1,0,2025-01-20,254.15,147.9,0,15.291666666666666,131.17499999999998,15.291666666666666,131.17499999999998
2025-01-26,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,20.9,0.069,Sunday,1,0,2025-01-20,254.15,147.9,0,15.36,131.844,15.36,131.844
2025-01-27,S010,Seattle,urban_core,59.0,whole_bean,11,14.95,14.95,6.25,0.0,25.7,0.059,Monday,0,0,2025-01-27,164.45,95.7,0,15.423076923076923,132.46153846153845,15.423076923076923,132.46153846153845
2025-01-28,S010,Seattle,urban_core,59.0,whole_bean,9,14.95,14.95,6.25,0.0,31.1,0.0,Tuesday,0,0,2025-01-27,134.55,78.3,0,15.25925925925926,131.1,15.25925925925926,131.1
2025-01-29,S010,Seattle,urban_core,59.0,whole_bean,20,14.95,14.95,6.25,0.0,32.9,0.0,Wednesday,0,0,2025-01-27,299.0,174.0,0,15.035714285714286,129.21428571428572,15.035714285714286,129.21428571428572
2025-01-30,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,34.7,0.007,Thursday,0,0,2025-01-27,224.25,130.5,0,15.5,133.25357142857143,15.5,133.25357142857143
2025-01-31,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,48.1,0.052,Friday,0,0,2025-01-27,224.25,130.5,0,15.607142857142858,134.18571428571428,15.607142857142858,134.18571428571428
2025-02-01,S010,Seattle,urban_core,59.0,whole_bean,27,14.95,14.95,6.25,0.0,39.8,0.097,Saturday,1,0,2025-01-27,403.65,234.9,0,15.571428571428571,133.875,15.571428571428571,133.875
2025-02-02,S010,Seattle,urban_core,59.0,whole_bean,14,14.95,14.95,6.25,0.0,30.8,0.242,Sunday,1,0,2025-01-27,209.3,121.8,0,15.464285714285714,134.5392857142857,15.464285714285714,134.5392857142857
2025-02-03,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,27.6,0.059,Monday,0,0,2025-02-03,224.25,130.5,0,15.428571428571429,134.22857142857143,15.428571428571429,134.22857142857143
2025-02-04,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,17.4,0.076,Tuesday,0,0,2025-02-03,254.15,147.9,0,15.678571428571429,136.4035714285714,15.678571428571429,136.4035714285714
2025-02-05,S010,Seattle,urban_core,59.0,whole_bean,18,12.71,14.95,6.25,0.15,40.2,0.127,Wednesday,0,0,2025-02-03,228.78,116.28,1,15.714285714285714,136.71428571428572,15.714285714285714,136.71428571428572
2025-02-06,S010,Seattle,urban_core,59.0,whole_bean,9,14.95,14.95,6.25,0.0,41.6,0.0,Thursday,0,0,2025-02-03,134.55,78.3,0,15.607142857142858,134.34214285714285,15.607142857142858,134.34214285714285
2025-02-07,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,40.0,0.069,Friday,0,0,2025-02-03,254.15,147.9,0,15.464285714285714,133.0992857142857,15.464285714285714,133.0992857142857
2025-02-08,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,38.4,0.076,Saturday,1,0,2025-02-03,224.25,130.5,0,15.642857142857142,134.65285714285713,15.642857142857142,134.65285714285713
2025-02-09,S010,Seattle,urban_core,59.0,whole_bean,20,14.95,14.95,6.25,0.0,39.9,0.0,Sunday,1,0,2025-02-03,299.0,174.0,0,15.428571428571429,132.78857142857143,15.428571428571429,132.78857142857143
2025-02-10,S010,Seattle,urban_core,59.0,whole_bean,18,14.95,14.95,6.25,0.0,38.0,0.035,Monday,0,0,2025-02-10,269.1,156.6,0,15.392857142857142,132.47785714285715,15.392857142857142,132.47785714285715
2025-02-11,S010,Seattle,urban_core,59.0,whole_bean,11,14.95,14.95,6.25,0.0,49.2,0.035,Tuesday,0,0,2025-02-10,164.45,95.7,0,15.571428571428571,134.03142857142856,15.571428571428571,134.03142857142856
2025-02-12,S010,Seattle,urban_core,59.0,whole_bean,15,12.71,14.95,6.25,0.15,37.1,0.035,Wednesday,0,0,2025-02-10,190.65,96.9,1,15.464285714285714,133.0992857142857,15.464285714285714,133.0992857142857
2025-02-13,S010,Seattle,urban_core,59.0,whole_bean,34,13.46,14.95,6.25,0.1,55.8,0.07,Thursday,0,0,2025-02-10,457.64,245.14,1,15.535714285714286,132.5207142857143,15.535714285714286,132.5207142857143
2025-02-14,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,35.1,0.031,Friday,0,0,2025-02-10,254.15,147.9,0,16.464285714285715,138.79,16.464285714285715,138.79
2025-02-15,S010,Seattle,urban_core,59.0,whole_bean,14,14.95,14.95,6.25,0.0,30.4,0.06,Saturday,1,0,2025-02-10,209.3,121.8,0,16.571428571428573,139.72214285714284,16.571428571428573,139.72214285714284
2025-02-16,S010,Seattle,urban_core,59.0,whole_bean,20,14.95,14.95,6.25,0.0,36.0,0.074,Sunday,1,0,2025-02-10,299.0,174.0,0,16.5,139.1007142857143,16.5,139.1007142857143
2025-02-17,S010,Seattle,urban_core,59.0,whole_bean,10,14.95,14.95,6.25,0.0,53.1,0.048,Monday,0,1,2025-02-17,149.5,87.0,0,16.214285714285715,136.61499999999998,16.214285714285715,136.61499999999998
2025-02-18,S010,Seattle,urban_core,59.0,whole_bean,13,14.95,14.95,6.25,0.0,35.5,0.0,Tuesday,0,0,2025-02-17,194.35,113.1,0,16.178571428571427,136.30428571428573,16.178571428571427,136.30428571428573
2025-02-19,S010,Seattle,urban_core,59.0,whole_bean,23,12.71,14.95,6.25,0.15,43.3,0.035,Wednesday,0,0,2025-02-17,292.33,148.58,1,16.071428571428573,135.37214285714285,16.071428571428573,135.37214285714285
2025-02-20,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,46.7,0.073,Thursday,0,0,2025-02-17,239.2,139.2,0,16.285714285714285,135.39642857142857,16.285714285714285,135.39642857142857
2025-02-21,S010,Seattle,urban_core,59.0,whole_bean,9,14.95,14.95,6.25,0.0,44.1,0.064,Friday,0,0,2025-02-17,134.55,78.3,0,16.357142857142858,136.01785714285714,16.357142857142858,136.01785714285714
2025-02-22,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,37.6,0.0,Saturday,1,0,2025-02-17,254.15,147.9,0,16.285714285714285,135.39642857142857,16.285714285714285,135.39642857142857
2025-02-23,S010,Seattle,urban_core,59.0,whole_bean,28,13.46,14.95,6.25,0.1,45.1,0.107,Sunday,1,0,2025-02-17,376.88,201.88,1,16.285714285714285,135.39642857142857,16.285714285714285,135.39642857142857
2025-02-24,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,49.3,0.016,Monday,0,0,2025-02-24,239.2,139.2,0,16.678571428571427,137.3242857142857,16.678571428571427,137.3242857142857
2025-02-25,S010,Seattle,urban_core,59.0,whole_bean,10,14.95,14.95,6.25,0.0,35.0,0.0,Tuesday,0,0,2025-02-24,149.5,87.0,0,16.857142857142858,138.87785714285715,16.857142857142858,138.87785714285715
2025-02-26,S010,Seattle,urban_core,59.0,whole_bean,12,14.95,14.95,6.25,0.0,33.7,0.332,Wednesday,0,0,2025-02-24,179.4,104.4,0,16.892857142857142,139.18857142857144,16.892857142857142,139.18857142857144
2025-02-27,S010,Seattle,urban_core,59.0,whole_bean,11,14.95,14.95,6.25,0.0,41.7,0.0,Thursday,0,0,2025-02-24,164.45,95.7,0,16.607142857142858,136.70285714285714,16.607142857142858,136.70285714285714
2025-02-28,S010,Seattle,urban_core,59.0,whole_bean,13,14.95,14.95,6.25,0.0,46.8,0.0,Friday,0,0,2025-02-24,194.35,113.1,0,16.464285714285715,135.46,16.464285714285715,135.46
2025-03-01,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,47.1,0.0,Saturday,1,0,2025-02-24,254.15,147.9,0,16.392857142857142,134.83857142857144,16.392857142857142,134.83857142857144
2025-03-02,S010,Seattle,urban_core,59.0,whole_bean,28,14.95,14.95,6.25,0.0,40.4,0.0,Sunday,1,0,2025-02-24,418.6,243.6,0,16.035714285714285,131.73142857142858,16.035714285714285,131.73142857142858
2025-03-03,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,48.3,0.0,Monday,0,0,2025-03-03,224.25,130.5,0,16.535714285714285,136.08142857142857,16.535714285714285,136.08142857142857
2025-03-04,S010,Seattle,urban_core,59.0,whole_bean,16,14.95,14.95,6.25,0.0,49.8,0.201,Tuesday,0,0,2025-03-03,239.2,139.2,0,16.535714285714285,136.08142857142857,16.535714285714285,136.08142857142857
2025-03-05,S010,Seattle,urban_core,59.0,whole_bean,18,14.95,14.95,6.25,0.0,37.2,0.361,Wednesday,0,0,2025-03-03,269.1,156.6,0,16.5,135.7707142857143,16.5,135.7707142857143
2025-03-06,S010,Seattle,urban_core,59.0,whole_bean,10,14.95,14.95,6.25,0.0,41.8,0.093,Thursday,0,0,2025-03-03,149.5,87.0,0,16.5,137.2107142857143,16.5,137.2107142857143
2025-03-07,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,52.5,0.138,Friday,0,0,2025-03-03,254.15,147.9,0,16.535714285714285,137.52142857142857,16.535714285714285,137.52142857142857
2025-03-08,S010,Seattle,urban_core,59.0,whole_bean,18,14.95,14.95,6.25,0.0,40.8,0.0,Saturday,1,0,2025-03-03,269.1,156.6,0,16.535714285714285,137.52142857142857,16.535714285714285,137.52142857142857
2025-03-09,S010,Seattle,urban_core,59.0,whole_bean,19,14.95,14.95,6.25,0.0,42.4,0.146,Sunday,1,0,2025-03-03,284.05,165.3,0,16.642857142857142,138.45357142857142,16.642857142857142,138.45357142857142
2025-03-10,S010,Seattle,urban_core,59.0,whole_bean,15,14.95,14.95,6.25,0.0,43.1,0.079,Monday,0,0,2025-03-10,224.25,130.5,0,16.607142857142858,138.14285714285714,16.607142857142858,138.14285714285714
2025-03-11,S010,Seattle,urban_core,59.0,whole_bean,17,14.95,14.95,6.25,0.0,37.1,0.017,Tuesday,0,0,2025-03-10,254.15,147.9,0,16.5,137.2107142857143,16.5,137.2107142857143
2025-03-12,S010,Seattle,urban_core,59.0,whole_bean,19,13.46,14.95,6.25,0.1,41.6,0.054,Wednesday,0,0,2025-03-10,255.74,136.99,1,16.714285714285715,139.075,16.714285714285715,139.075
